"Protein ID";"m";"stat";"p"
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000281928"";""ENSP00000281928"")";1102;76,4254289708673;0,2907
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000281938"";""ENSP00000281938"")";88;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282003"";""ENSP00000282003"")";219;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282018"";""ENSP00000282018"")";258;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282026"";""ENSP00000282026"")";26;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282032"";""ENSP00000282032"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282074"";""ENSP00000282074"")";101;9,72366747600879;0,1846
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282091"";""ENSP00000282091"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282096"";""ENSP00000282096"")";262;73,3766050128333;0,0579
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282111"";""ENSP00000282111"")";349;7,66863905325444;0,5111
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282141"";""ENSP00000282141"")";52;10,0277777777778;0,1047
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282146"";""ENSP00000282146"")";280;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282276"";""ENSP00000282276"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282308"";""ENSP00000282308"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282382"";""ENSP00000282382"")";228;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282388"";""ENSP00000282388"")";67;92,3224286932106;0,007
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282466"";""ENSP00000282466"")";67;21,8069415622834;0,0619
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282561"";""ENSP00000282561"")";97;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282570"";""ENSP00000282570"")";102;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282572"";""ENSP00000282572"")";27;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282611"";""ENSP00000282611"")";204;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282701"";""ENSP00000282701"")";77;9;0,1606
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282878"";""ENSP00000282878"")";679;41,4616187895776;0,302
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000282892"";""ENSP00000282892"")";93;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283025"";""ENSP00000283025"")";317;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283131"";""ENSP00000283131"")";110;8,07756232686981;0,2374
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283147"";""ENSP00000283147"")";510;7,99524375743163;0,5991
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283225"";""ENSP00000283225"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283646"";""ENSP00000283646"")";190;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283882"";""ENSP00000283882"")";565;166,665986822571;0,0485
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000283921"";""ENSP00000283921"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284000"";""ENSP00000284000"")";91;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284110"";""ENSP00000284110"")";507;7,29;0,6418
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284142"";""ENSP00000284142"")";83;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284274"";""ENSP00000284274"")";80;39,2906214045036;0,0316
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284287"";""ENSP00000284287"")";30;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284288"";""ENSP00000284288"")";46;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284311"";""ENSP00000284311"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284320"";""ENSP00000284320"")";175;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284476"";""ENSP00000284476"")";395;6,67361111111111;0,635
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284523"";""ENSP00000284523"")";195;8,46280991735537;0,32
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284601"";""ENSP00000284601"")";73;7,47111111111111;0,2046
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284629"";""ENSP00000284629"")";148;28,917125891751;0,0995
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284669"";""ENSP00000284669"")";99;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284674"";""ENSP00000284674"")";156;13,4643210225267;0,2305
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284818"";""ENSP00000284818"")";161;8,34567901234568;0,2949
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284885"";""ENSP00000284885"")";442;13,7471655328798;0,4808
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000284987"";""ENSP00000284987"")";152;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285018"";""ENSP00000285018"")";244;14,7547097270281;0,2953
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285243"";""ENSP00000285243"")";76;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285298"";""ENSP00000285298"")";45;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285311"";""ENSP00000285311"")";292;7,95529257067719;0,448
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285381"";""ENSP00000285381"")";48;12,25;0,0807
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285393"";""ENSP00000285393"")";86;13,0187582173998;0,1355
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285402"";""ENSP00000285402"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285419"";""ENSP00000285419"")";116;12,641975308642;0,1854
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285599"";""ENSP00000285599"")";200;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285667"";""ENSP00000285667"")";1;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285873"";""ENSP00000285873"")";239;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000285928"";""ENSP00000285928"")";434;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286175"";""ENSP00000286175"")";62;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286201"";""ENSP00000286201"")";54;7,65052059755546;0,161
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286298"";""ENSP00000286298"")";108;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286307"";""ENSP00000286307"")";105;7,69614984391259;0,2523
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286317"";""ENSP00000286317"")";86;62,4832806278586;0,0182
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286349"";""ENSP00000286349"")";80;7,53556324490581;0,2163
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286479"";""ENSP00000286479"")";102;20,9005190311419;0,0938
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286639"";""ENSP00000286639"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286688"";""ENSP00000286688"")";141;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286758"";""ENSP00000286758"")";266;247,324722474896;0,0111
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286794"";""ENSP00000286794"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286808"";""ENSP00000286808"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000286918"";""ENSP00000286918"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287025"";""ENSP00000287025"")";172;15,3533163265306;0,2134
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287042"";""ENSP00000287042"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287143"";""ENSP00000287143"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287275"";""ENSP00000287275"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287387"";""ENSP00000287387"")";148;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287437"";""ENSP00000287437"")";685;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287490"";""ENSP00000287490"")";27;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287585"";""ENSP00000287585"")";145;204,911392630617;0,0058
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287590"";""ENSP00000287590"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287641"";""ENSP00000287641"")";67;10,24;0,1288
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287706"";""ENSP00000287706"")";4;10,9408284023669;0,0075
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287748"";""ENSP00000287748"")";138;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287814"";""ENSP00000287814"")";69;19,140625;0,0712
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287907"";""ENSP00000287907"")";102;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287934"";""ENSP00000287934"")";25;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000287957"";""ENSP00000287957"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288014"";""ENSP00000288014"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288022"";""ENSP00000288022"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288025"";""ENSP00000288025"")";55;7,89041787653074;0,1574
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288065"";""ENSP00000288065"")";92;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288087"";""ENSP00000288087"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288207"";""ENSP00000288207"")";69;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288235"";""ENSP00000288235"")";466;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288607"";""ENSP00000288607"")";89;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288937"";""ENSP00000288937"")";55;10,7107438016529;0,1036
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000288943"";""ENSP00000288943"")";4;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289153"";""ENSP00000289153"")";144;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289166"";""ENSP00000289166"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289228"";""ENSP00000289228"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289269"";""ENSP00000289269"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289272"";""ENSP00000289272"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289316"";""ENSP00000289316"")";22;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289382"";""ENSP00000289382"")";123;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289388"";""ENSP00000289388"")";98;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289429"";""ENSP00000289429"")";31;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289448"";""ENSP00000289448"")";14;17,8271604938272;0,0128
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289672"";""ENSP00000289672"")";628;30,5213888888889;0,3703
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289746"";""ENSP00000289746"")";212;25,59375;0,1515
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289753"";""ENSP00000289753"")";120;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289788"";""ENSP00000289788"")";77;22,0576;0,0683
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000289957"";""ENSP00000289957"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290079"";""ENSP00000290079"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290130"";""ENSP00000290130"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290294"";""ENSP00000290294"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290295"";""ENSP00000290295"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290299"";""ENSP00000290299"")";93;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290310"";""ENSP00000290310"")";135;11,7551020408163;0,2067
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290354"";""ENSP00000290354"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290374"";""ENSP00000290374"")";10;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290378"";""ENSP00000290378"")";12;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290390"";""ENSP00000290390"")";41;9;0,0989
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290438"";""ENSP00000290438"")";78;12,0449826989619;0,1293
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290472"";""ENSP00000290472"")";71;24,2183910390142;0,0532
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290551"";""ENSP00000290551"")";66;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290552"";""ENSP00000290552"")";82;29,1003960080089;0,0526
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290722"";""ENSP00000290722"")";144;12,0982986767486;0,2207
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290943"";""ENSP00000290943"")";177;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000290953"";""ENSP00000290953"")";22;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291009"";""ENSP00000291009"")";54;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291232"";""ENSP00000291232"")";39;14,1952268991965;0,0596
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291294"";""ENSP00000291294"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291442"";""ENSP00000291442"")";117;7,11111111111111;0,3015
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291458"";""ENSP00000291458"")";133;27,0000769467528;0,0903
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291481"";""ENSP00000291481"")";77;14,5136111111111;0,1152
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291495"";""ENSP00000291495"")";31;8,25736557008852;0,0895
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291526"";""ENSP00000291526"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291527"";""ENSP00000291527"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291560"";""ENSP00000291560"")";570;14,3810855778528;0,5403
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291568"";""ENSP00000291568"")";95;14,7384067331459;0,1345
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291592"";""ENSP00000291592"")";162;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291707"";""ENSP00000291707"")";114;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291715"";""ENSP00000291715"")";136;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291759"";""ENSP00000291759"")";114;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291823"";""ENSP00000291823"")";7;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291906"";""ENSP00000291906"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291934"";""ENSP00000291934"")";83;9,87755102040816;0,1472
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000291971"";""ENSP00000291971"")";130;21,0509601001561;0,1184
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292147"";""ENSP00000292147"")";98;10,1239669421488;0,1758
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292174"";""ENSP00000292174"")";90;8,50694444444445;0,1945
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292330"";""ENSP00000292330"")";47;8,1225;0,1301
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292377"";""ENSP00000292377"")";39;11,7551020408163;0,0711
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292431"";""ENSP00000292431"")";62;35,2751114033165;0,0314
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292475"";""ENSP00000292475"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292513"";""ENSP00000292513"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292524"";""ENSP00000292524"")";96;27,4360535817829;0,0627
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292562"";""ENSP00000292562"")";133;11,81640625;0,2062
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292566"";""ENSP00000292566"")";32;8,5765306122449;0,0875
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292574"";""ENSP00000292574"")";141;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292641"";""ENSP00000292641"")";75;16,1268424472487;0,0949
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292852"";""ENSP00000292852"")";108;8,70733673743617;0,2103
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000292853"";""ENSP00000292853"")";97;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293255"";""ENSP00000293255"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293303"";""ENSP00000293303"")";55;8,02777777777778;0,1372
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293330"";""ENSP00000293330"")";31;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293414"";""ENSP00000293414"")";121;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293502"";""ENSP00000293502"")";93;7,43801652892562;0,2468
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293599"";""ENSP00000293599"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293636"";""ENSP00000293636"")";109;7,1824;0,283
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293670"";""ENSP00000293670"")";85;23,7110525911605;0,072
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293695"";""ENSP00000293695"")";94;7,00692041522491;0,2727
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293826"";""ENSP00000293826"")";122;51,2384825882856;0,0375
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293897"";""ENSP00000293897"")";107;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293922"";""ENSP00000293922"")";110;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000293973"";""ENSP00000293973"")";39;0;1
