"GO ID";"m";"stat";"p"
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098691"";""GO:0098691"")";8932;250,685657253673;0,8242
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098793"";""GO:0098793"")";1688;84,5729506359508;0,403
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098794"";""GO:0098794"")";28105;2063,65449864803;0,3996
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098797"";""GO:0098797"")";27322;2354,92509346787;0,2975
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098839"";""GO:0098839"")";3054;391,524432540087;0,1333
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098978"";""GO:0098978"")";22842;1608,35403594186;0,4138
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098982"";""GO:0098982"")";127399;7444,58405299104;0,794
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0098993"";""GO:0098993"")";31071;2377,12410008823;0,3937
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099055"";""GO:0099055"")";1803;74,0526729946385;0,4819
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099056"";""GO:0099056"")";13569;1346,13142062229;0,2128
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099059"";""GO:0099059"")";24247;1540,70912957219;0,4857
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099060"";""GO:0099060"")";3603;326,875567724068;0,2258
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099061"";""GO:0099061"")";8509;480,308599821783;0,4789
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099092"";""GO:0099092"")";29381;2856,39776219269;0,2263
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099523"";""GO:0099523"")";3654;195,960512854561;0,4298
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099524"";""GO:0099524"")";3158;71,9591789823799;0,754
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0099738"";""GO:0099738"")";2852;188,384541353669;0,3389
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0101003"";""GO:0101003"")";2204;112,385657072888;0,4201
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0101031"";""GO:0101031"")";10924;810,182952797017;0,3419
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0120103"";""GO:0120103"")";1691;141,631688410209;0,2367
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0120115"";""GO:0120115"")";2264;37,1540711062259;0,7929
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0120293"";""GO:0120293"")";678;64,6119526749293;0,1988
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0140268"";""GO:0140268"")";2651;185,691991698632;0,3194
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0140275"";""GO:0140275"")";2532;218,048481353289;0,2441
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1902494"";""GO:1902494"")";2452;142,261774332137;0,3721
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1902711"";""GO:1902711"")";2072;69,0409362043934;0,555
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1903561"";""GO:1903561"")";6032;505,804500526877;0,2612
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1904115"";""GO:1904115"")";12356;765,160662723198;0,4576
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1904724"";""GO:1904724"")";18162;1329,38137259044;0,3689
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1904813"";""GO:1904813"")";5388;854,180230769782;0,091
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1905103"";""GO:1905103"")";15223;1660,61737282659;0,1874
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990023"";""GO:1990023"")";1995;75,4066215128727;0,5123
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990111"";""GO:1990111"")";2209;139,830836494988;0,34
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990124"";""GO:1990124"")";764;182,554818800018;0,0628
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990454"";""GO:1990454"")";1772;79,9546732096975;0,4416
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990498"";""GO:1990498"")";5446;282,722764365209;0,4744
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990726"";""GO:1990726"")";1382;270,884848262165;0,0745
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990745"";""GO:1990745"")";471;37,3459555697279;0,2281
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990904"";""GO:1990904"")";1098;21,9125264594006;0,6579
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990907"";""GO:1990907"")";21492;2371,28417217106;0,1733
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:1990909"";""GO:1990909"")";3850;315,44491836345;0,2673
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000030"";""GO:0000030"")";3023;270,555237648265;0,2316
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000049"";""GO:0000049"")";4251;169,037345569685;0,5747
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000062"";""GO:0000062"")";10651;992,578380659155;0,227
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000146"";""GO:0000146"")";2925;155,837691297687;0,4174
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000149"";""GO:0000149"")";8690;701,321193181701;0,291
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000166"";""GO:0000166"")";14590;1461,89412874138;0,2036
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000175"";""GO:0000175"")";12958;741,107326655686;0,501
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000213"";""GO:0000213"")";5141;799,607708297144;0,0963
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000287"";""GO:0000287"")";321;236,582281641854;0,013
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000339"";""GO:0000339"")";42605;3449,29612058758;0,3434
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000340"";""GO:0000340"")";2273;585,556727886376;0,0463
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000400"";""GO:0000400"")";2652;241,741733528739;0,227
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000774"";""GO:0000774"")";5039;341,827045945491;0,3483
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000900"";""GO:0000900"")";1021;81,2158874161415;0,2441
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000976"";""GO:0000976"")";2476;215,51908085272;0,2398
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000977"";""GO:0000977"")";38094;4946,96433881562;0,1015
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000978"";""GO:0000978"")";45759;4874,39088315785;0,1558
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000979"";""GO:0000979"")";167047;16360,8811331162;0,16
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000981"";""GO:0000981"")";2330;82,7029395235728;0,5567
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000987"";""GO:0000987"")";165074;14748,3412090403;0,2144
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0000993"";""GO:0000993"")";7930;1132,15070427227;0,118
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001046"";""GO:0001046"")";8857;683,55898489888;0,3101
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001094"";""GO:0001094"")";2545;111,391400536774;0,4832
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001164"";""GO:0001164"")";976;447,823216289669;0,0257
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001216"";""GO:0001216"")";1078;30,072173118155;0,5468
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001221"";""GO:0001221"")";2109;654,99110046294;0,0372
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001222"";""GO:0001222"")";3082;101,293788535871;0,6196
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001223"";""GO:0001223"")";8076;640,860962519574;0,2985
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001227"";""GO:0001227"")";8730;705,712797316889;0,2944
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001228"";""GO:0001228"")";43497;4701,78781256846;0,1481
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001530"";""GO:0001530"")";69283;6853,3175617314;0,191
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001540"";""GO:0001540"")";4618;430,787528228482;0,2252
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001618"";""GO:0001618"")";21738;2001,25900895679;0,2523
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001664"";""GO:0001664"")";11554;1083,58072680815;0,2205
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001671"";""GO:0001671"")";17104;1327,05866491787;0,3364
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001784"";""GO:0001784"")";2793;158,18111432448;0,397
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001786"";""GO:0001786"")";8936;762,459291294482;0,262
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001848"";""GO:0001848"")";13265;1047,73188765276;0,3085
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001849"";""GO:0001849"")";716;53,0616522671438;0,26
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001965"";""GO:0001965"")";809;122,539122067555;0,1174
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001968"";""GO:0001968"")";5173;325,220994965778;0,3878
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0001972"";""GO:0001972"")";3619;617,726614707943;0,0836
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002020"";""GO:0002020"")";2024;80,4355358177411;0,5019
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002039"";""GO:0002039"")";17262;1366,05752129383;0,3122
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002161"";""GO:0002161"")";12219;1585,00750261256;0,1346
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0002162"";""GO:0002162"")";1485;265,330390256555;0,0871
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003674"";""GO:0003674"")";2721;469,744534434254;0,0904
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003676"";""GO:0003676"")";99709;8910,16638547459;0,2268
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003677"";""GO:0003677"")";12950;1566,29422590812;0,155
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003678"";""GO:0003678"")";138839;13838,9983258844;0,1419
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003680"";""GO:0003680"")";8559;552,373058590257;0,3963
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003682"";""GO:0003682"")";1591;73,3633225604537;0,4176
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003684"";""GO:0003684"")";70700;6613,99435130219;0,2303
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003688"";""GO:0003688"")";9005;1246,6647993804;0,1185
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003689"";""GO:0003689"")";1852;74,1177223789219;0,478
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003690"";""GO:0003690"")";656;22,6197501643655;0,4484
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003697"";""GO:0003697"")";18310;1769,96486294818;0,2299
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003700"";""GO:0003700"")";17915;1687,50099828833;0,2459
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003707"";""GO:0003707"")";73626;8936,27886290497;0,0879
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003712"";""GO:0003712"")";5572;163,791269252537;0,7468
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003713"";""GO:0003713"")";21477;2593,99883606794;0,1433
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003714"";""GO:0003714"")";45925;3627,64585869209;0,357
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003723"";""GO:0003723"")";36660;4926,97467522237;0,0915
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003724"";""GO:0003724"")";179876;16249,4752434488;0,2133
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003725"";""GO:0003725"")";9532;1408,88495812517;0,1093
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003727"";""GO:0003727"")";14127;1002,40811404747;0,3749
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003729"";""GO:0003729"")";7581;236,65702336742;0,7789
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003730"";""GO:0003730"")";33034;2713,46186857526;0,3352
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003735"";""GO:0003735"")";18253;2172,88276342826;0,1535
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003743"";""GO:0003743"")";10559;782,054572491903;0,3373
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003746"";""GO:0003746"")";5654;745,894062424134;0,1279
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003755"";""GO:0003755"")";2217;220,606524627489;0,1935
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003756"";""GO:0003756"")";2999;216,457242815817;0,312
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003774"";""GO:0003774"")";3226;852,484406997639;0,0473
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003777"";""GO:0003777"")";10614;379,378947916374;0,7568
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003779"";""GO:0003779"")";15235;1577,62364185684;0,2086
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003785"";""GO:0003785"")";73637;7224,6848364528;0,1938
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003796"";""GO:0003796"")";5413;443,745369450833;0,2723
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003810"";""GO:0003810"")";775;44,5584137267247;0,3201
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003823"";""GO:0003823"")";1466;82,6300219812232;0,3564
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003824"";""GO:0003824"")";1783;68,0557967591413;0,5046
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003841"";""GO:0003841"")";7461;242,239245680562;0,7391
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003857"";""GO:0003857"")";4650;553,774596702223;0,1568
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003887"";""GO:0003887"")";805;187,095995286158;0,0632
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003899"";""GO:0003899"")";3689;363,020619252868;0,2046
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003906"";""GO:0003906"")";4287;446,172904571027;0,1864
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003924"";""GO:0003924"")";1130;32,3508201109991;0,5408
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003925"";""GO:0003925"")";52247;3483,52327907815;0,5234
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003950"";""GO:0003950"")";5784;507,088282249362;0,2435
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003951"";""GO:0003951"")";4256;1176,20505746303;0,0434
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003953"";""GO:0003953"")";5512;641,145709426367;0,1656
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003954"";""GO:0003954"")";2235;153,848056605657;0,3073
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003993"";""GO:0003993"")";451;63,3664992936994;0,1282
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0003995"";""GO:0003995"")";610;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004016"";""GO:0004016"")";1363;118,878599788642;0,2252
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004029"";""GO:0004029"")";3838;370,259194354652;0,2101
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004032"";""GO:0004032"")";2140;145,788480777146;0,3107
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004033"";""GO:0004033"")";1415;64,5890336565556;0,4149
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004065"";""GO:0004065"")";2496;210,468675137443;0,2515
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004089"";""GO:0004089"")";2154;180,793960134414;0,2553
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004114"";""GO:0004114"")";2865;114,761258429391;0,5207
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004115"";""GO:0004115"")";10325;1151,37894817217;0,1681
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004126"";""GO:0004126"")";8308;1034,61348013087;0,1365
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004129"";""GO:0004129"")";820;39,7460705008316;0,3661
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004143"";""GO:0004143"")";1302;49,2644249681222;0,4739
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004175"";""GO:0004175"")";4683;562,741440460003;0,1487
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004177"";""GO:0004177"")";10637;912,780280816885;0,2715
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004180"";""GO:0004180"")";4702;532,967358246231;0,1741
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004181"";""GO:0004181"")";3513;305,213134282365;0,2397
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004190"";""GO:0004190"")";11176;356,034486361313;0,8154
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004197"";""GO:0004197"")";2259;108,243416662593;0,4335
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004198"";""GO:0004198"")";11394;708,001095111019;0,4463
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004222"";""GO:0004222"")";2750;133,276243394148;0,4438
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004252"";""GO:0004252"")";25343;1325,66436399288;0,6463
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004298"";""GO:0004298"")";20505;2178,62082676931;0,193
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004300"";""GO:0004300"")";1733;179,19434308685;0,1979
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004303"";""GO:0004303"")";1780;289,300433922794;0,0956
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004308"";""GO:0004308"")";782;48,4042980805716;0,2972
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004364"";""GO:0004364"")";193;7,66863905325444;0,3633
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004386"";""GO:0004386"")";1972;139,434628397718;0,2882
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004402"";""GO:0004402"")";5358;337,917028624751;0,3806
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004407"";""GO:0004407"")";5190;317,782880082427;0,3993
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004435"";""GO:0004435"")";4132;367,592398075213;0,2333
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004438"";""GO:0004438"")";9739;1906,81651672545;0,0562
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004439"";""GO:0004439"")";3711;585,008276635751;0,0948
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004465"";""GO:0004465"")";1670;87,028925522921;0,3934
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004467"";""GO:0004467"")";1389;904,590201679216;0,0145
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004468"";""GO:0004468"")";2347;229,764266145691;0,2038
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004497"";""GO:0004497"")";1058;27,9639233254676;0,5693
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004518"";""GO:0004518"")";5071;519,59177459129;0,1976
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004519"";""GO:0004519"")";2939;389,89669519676;0,1281
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004521"";""GO:0004521"")";5665;258,449580053053;0,5424
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004526"";""GO:0004526"")";5666;309,489389355962;0,4481
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004527"";""GO:0004527"")";1682;103,555815192741;0,3332
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004535"";""GO:0004535"")";2084;89,6017723274025;0,4693
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004540"";""GO:0004540"")";3145;553,63441929687;0,081
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004550"";""GO:0004550"")";2170;85,5642780119325;0,4943
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004553"";""GO:0004553"")";3177;126,032020058803;0,5332
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004596"";""GO:0004596"")";2078;151,056276973159;0,2824
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004601"";""GO:0004601"")";1017;65,3959661681797;0,3044
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004602"";""GO:0004602"")";4385;232,416841603642;0,4514
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004620"";""GO:0004620"")";1572;36,7613565702121;0,6444
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004622"";""GO:0004622"")";3499;983,877635012468;0,0444
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004623"";""GO:0004623"")";4395;504,095602891194;0,1695
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004629"";""GO:0004629"")";3080;418,22604601366;0,1271
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004653"";""GO:0004653"")";5686;1697,06160569011;0,0318
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004672"";""GO:0004672"")";11914;469,028073223014;0,7245
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004674"";""GO:0004674"")";48143;5515,9871658128;0,1308
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004683"";""GO:0004683"")";70050;7012,53433724307;0,1892
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004693"";""GO:0004693"")";5151;956,944736327924;0,0722
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004697"";""GO:0004697"")";5725;464,923999374967;0,2815
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004698"";""GO:0004698"")";6691;344,284085372089;0,491
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004707"";""GO:0004707"")";6909;534,972369565465;0,3057
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004708"";""GO:0004708"")";3220;156,754011827096;0,4563
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004709"";""GO:0004709"")";4017;313,926293302715;0,2833
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004712"";""GO:0004712"")";4808;1056,45023752683;0,059
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004713"";""GO:0004713"")";4469;483,884224405396;0,1737
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004714"";""GO:0004714"")";23092;2243,52685937359;0,2274
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004715"";""GO:0004715"")";31197;2875,24644192428;0,2497
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004721"";""GO:0004721"")";10843;1182,44649932529;0,1743
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004722"";""GO:0004722"")";6549;601,994273158723;0,2238
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004725"";""GO:0004725"")";8932;517,496771835729;0,4696
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004726"";""GO:0004726"")";35956;2626,44303432649;0,435
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004745"";""GO:0004745"")";1993;146,95354664252;0,2828
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004806"";""GO:0004806"")";1759;140,086874686524;0,2608
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004832"";""GO:0004832"")";2876;166,756825166831;0,3837
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004842"";""GO:0004842"")";220;30,9796006944444;0,1337
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004843"";""GO:0004843"")";45019;4821,67470591578;0,1582
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004857"";""GO:0004857"")";14370;1309,61152181109;0,2418
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004860"";""GO:0004860"")";3794;245,431393812804;0,3598
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004861"";""GO:0004861"")";3698;700,578774801943;0,0757
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004862"";""GO:0004862"")";1096;647,982546114562;0,0182
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0004864"";""GO:0004864"")";2977;54,5544404001138;0,8068
