"Pathway ID";"m";"stat";"p"
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-189451"";""R-HSA-189451"")";1501;161,646136696467;0,1888
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619049"";""R-HSA-5619049"")";467;213,12306880546;0,0275
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619060"";""R-HSA-5619060"")";467;213,12306880546;0,0237
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-200425"";""R-HSA-200425"")";3541;417,482748062724;0,1568
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-174490"";""R-HSA-174490"")";1699;173,262568749464;0,1984
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-174495"";""R-HSA-174495"")";1699;173,262568749464;0,2001
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-175474"";""R-HSA-175474"")";1893;209,760256319195;0,1762
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8877330"";""R-HSA-8877330"")";1442;83,4582848497988;0,3512
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-880009"";""R-HSA-880009"")";352;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418886"";""R-HSA-418886"")";4806;1736,96365085351;0,022
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2206281"";""R-HSA-2206281"")";1734;272,808639440252;0,102
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2206291"";""R-HSA-2206291"")";223;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5663084"";""R-HSA-5663084"")";4204;463,648930052772;0,1784
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-199920"";""R-HSA-199920"")";1593;40,8341642740135;0,624
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-442742"";""R-HSA-442742"")";11428;1564,67826542315;0,1319
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-450282"";""R-HSA-450282"")";6060;380,945071571945;0,4147
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-881907"";""R-HSA-881907"")";3962;288,902275571534;0,3219
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9022692"";""R-HSA-9022692"")";7419;896,834322429508;0,1577
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9022702"";""R-HSA-9022702"")";863;64,000228460768;0,2743
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9022707"";""R-HSA-9022707"")";2501;625,518911514825;0,0528
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-450341"";""R-HSA-450341"")";2504;163,753254318211;0,3502
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3134973"";""R-HSA-3134973"")";885;121,047376396814;0,1342
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5621575"";""R-HSA-5621575"")";4082;467,350001850921;0,1602
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8939246"";""R-HSA-8939246"")";2240;134,26583357124;0,3654
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-918233"";""R-HSA-918233"")";1765;240,004038277512;0,1382
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4791275"";""R-HSA-4791275"")";7419;1900,74939725314;0,0317
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4839735"";""R-HSA-4839735"")";3232;574,654840823193;0,0872
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4839743"";""R-HSA-4839743"")";3309;574,654840823193;0,0911
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4839744"";""R-HSA-4839744"")";3232;574,654840823193;0,0813
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4839748"";""R-HSA-4839748"")";3232;574,654840823193;0,0781
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5339716"";""R-HSA-5339716"")";3309;574,654840823193;0,0848
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358747"";""R-HSA-5358747"")";3309;574,654840823193;0,0856
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358749"";""R-HSA-5358749"")";3309;574,654840823193;0,0854
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358751"";""R-HSA-5358751"")";3309;574,654840823193;0,083
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5358752"";""R-HSA-5358752"")";3309;574,654840823193;0,0884
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5467337"";""R-HSA-5467337"")";3232;574,654840823193;0,0883
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5467340"";""R-HSA-5467340"")";3232;574,654840823193;0,0819
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5467348"";""R-HSA-5467348"")";3232;574,654840823193;0,0827
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8934903"";""R-HSA-8934903"")";1592;117,955642262886;0,2789
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-422085"";""R-HSA-422085"")";1820;276,692393317784;0,108
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-400511"";""R-HSA-400511"")";1178;225,722281141381;0,0854
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-170984"";""R-HSA-170984"")";1417;110,710086167024;0,2638
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-186763"";""R-HSA-186763"")";4704;697,814924729586;0,1065
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-372708"";""R-HSA-372708"")";3610;622,243925761864;0,0891
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-512988"";""R-HSA-512988"")";7865;571,120944406983;0,3529
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8849471"";""R-HSA-8849471"")";3946;663,769686430773;0,0844
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8875555"";""R-HSA-8875555"")";3010;214,364506088615;0,3266
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8875656"";""R-HSA-8875656"")";1659;90,9354033080105;0,3768
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-912631"";""R-HSA-912631"")";4181;414,703317366108;0,2115
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9006335"";""R-HSA-9006335"")";5248;375,429254532462;0,3401
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9027284"";""R-HSA-9027284"")";2729;127,317265605896;0,4705
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-173623"";""R-HSA-173623"")";224;7,5625;0,4044
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-139910"";""R-HSA-139910"")";327;15,4439233753332;0,352
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-192814"";""R-HSA-192814"")";112;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2173795"";""R-HSA-2173795"")";4881;551,148724129166;0,1727
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619097"";""R-HSA-5619097"")";102;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-77286"";""R-HSA-77286"")";1440;85,7242487951172;0,3358
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-77352"";""R-HSA-77352"")";694;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9683610"";""R-HSA-9683610"")";2397;179,38515476233;0,2944
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9694631"";""R-HSA-9694631"")";3275;224,403419799061;0,339
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167044"";""R-HSA-167044"")";2981;174,017647796267;0,4031
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-171007"";""R-HSA-171007"")";1475;90,0919541721826;0,3363
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-198753"";""R-HSA-198753"")";3395;270,690181979522;0,2769
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-376172"";""R-HSA-376172"")";7142;1151,20411949548;0,0946
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-432142"";""R-HSA-432142"")";3119;144,621237226467;0,4884
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190241"";""R-HSA-190241"")";2159;589,619937858138;0,0427
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190377"";""R-HSA-190377"")";1458;116,353977095148;0,2538
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-449836"";""R-HSA-449836"")";2972;311,520361550384;0,1906
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-451927"";""R-HSA-451927"")";6866;453,807661665254;0,3908
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-912526"";""R-HSA-912526"")";3988;176,10807479266;0,5301
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5688849"";""R-HSA-5688849"")";536;25,581881873414;0,3617
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5688890"";""R-HSA-5688890"")";536;25,581881873414;0,3513
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9674555"";""R-HSA-9674555"")";4350;307,57154405792;0,3373
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9705462"";""R-HSA-9705462"")";3299;261,580971001845;0,2809
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1170546"";""R-HSA-1170546"")";2087;103,39998982104;0,4278
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-203927"";""R-HSA-203927"")";3530;74,0917778009054;0,7954
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-180292"";""R-HSA-180292"")";3627;113,45838811309;0,6608
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-202427"";""R-HSA-202427"")";2984;718,876487975359;0,0571
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-389948"";""R-HSA-389948"")";2371;685,711913455599;0,0384
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-445144"";""R-HSA-445144"")";5627;640,825817654098;0,1654
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-390696"";""R-HSA-390696"")";1223;50,7235935435239;0,4428
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5660489"";""R-HSA-5660489"")";405;6,76;0,6411
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5660526"";""R-HSA-5660526"")";947;102,839934332605;0,1794
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-428643"";""R-HSA-428643"")";1062;88,8567728137994;0,237
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1660499"";""R-HSA-1660499"")";13627;1215,89303797623;0,2609
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5362798"";""R-HSA-5362798"")";4110;589,491702306312;0,1182
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5625970"";""R-HSA-5625970"")";1562;134,413195503013;0,2472
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1606341"";""R-HSA-1606341"")";525;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5602566"";""R-HSA-5602566"")";196;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5602571"";""R-HSA-5602571"")";570;112,612847675405;0,0872
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5218900"";""R-HSA-5218900"")";1209;40,9735197172128;0,5082
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3769402"";""R-HSA-3769402"")";6968;702,128337817732;0,207
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4641265"";""R-HSA-4641265"")";3144;235,803858087945;0,3106
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5339700"";""R-HSA-5339700"")";917;163,657446608411;0,0943
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-166187"";""R-HSA-166187"")";392;33,4328244017345;0,2127
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9673163"";""R-HSA-9673163"")";116;8,16326530612245;0,2474
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-435354"";""R-HSA-435354"")";1541;225,381330897173;0,1215
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-435368"";""R-HSA-435368"")";629;112,81877908645;0,0952
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9678110"";""R-HSA-9678110"")";307;12,4026465028355;0,3894
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9683686"";""R-HSA-9683686"")";407;24,7770314777431;0,2943
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9683683"";""R-HSA-9683683"")";183;45,4141206437708;0,0721
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9679514"";""R-HSA-9679514"")";780;26,9138365749659;0,4719
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9682706"";""R-HSA-9682706"")";780;26,9138365749659;0,4613
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9020933"";""R-HSA-9020933"")";1443;102,752986958416;0,2813
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4411364"";""R-HSA-4411364"")";1775;215,629913193431;0,1535
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8876493"";""R-HSA-8876493"")";1182;61,6653074714855;0,3737
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8951430"";""R-HSA-8951430"")";1771;215,629913193431;0,1586
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-392023"";""R-HSA-392023"")";95;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-448706"";""R-HSA-448706"")";934;120,19542248174;0,1479
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9635465"";""R-HSA-9635465"")";625;30,8917671990375;0,3529
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1236977"";""R-HSA-1236977"")";1757;87,6780865020397;0,4004
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9694614"";""R-HSA-9694614"")";463;42,040923641728;0,2093
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73614"";""R-HSA-73614"")";1043;251,035893905149;0,0591
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73621"";""R-HSA-73621"")";1925;175,251325721652;0,2255
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1307965"";""R-HSA-1307965"")";296;6,83109504132231;0,5385
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190322"";""R-HSA-190322"")";1259;496,067150021641;0,0284
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654228"";""R-HSA-5654228"")";1434;496,067150021641;0,0347
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5654719"";""R-HSA-5654719"")";2165;548,711882780813;0,0475
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-428559"";""R-HSA-428559"")";297;50,6646470650803;0,1111
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5619041"";""R-HSA-5619041"")";123;50,6646470650803;0,0407
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1236973"";""R-HSA-1236973"")";1394;66,7771046583737;0,409
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1663150"";""R-HSA-1663150"")";1686;22,6464445854917;0,8041
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5357786"";""R-HSA-5357786"")";1175;86,9929967825912;0,273
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-936440"";""R-HSA-936440"")";4909;256,747627435663;0,4777
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2142670"";""R-HSA-2142670"")";1274;53,9266846831877;0,4413
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9018677"";""R-HSA-9018677"")";2066;119,739497133379;0,3751
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9018678"";""R-HSA-9018678"")";2416;126,499497133379;0,4142
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9018681"";""R-HSA-9018681"")";380;7,32179930795848;0,5518
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211957"";""R-HSA-211957"")";42;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9018682"";""R-HSA-9018682"")";1200;83,2663293646018;0,2908
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9027307"";""R-HSA-9027307"")";745;16,6868478635606;0,5692
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579000"";""R-HSA-5579000"")";130;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211999"";""R-HSA-211999"")";1280;116,382760356208;0,2183
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6806664"";""R-HSA-6806664"")";367;35,744399268502;0,1942
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-162585"";""R-HSA-162585"")";38;6,859410430839;0,1535
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-162589"";""R-HSA-162589"")";38;6,859410430839;0,1523
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164516"";""R-HSA-164516"")";38;6,859410430839;0,1622
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164525"";""R-HSA-164525"")";38;6,859410430839;0,155
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1462054"";""R-HSA-1462054"")";730;65,2486591469242;0,2194
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-171286"";""R-HSA-171286"")";156;29,6382771388924;0,1004
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164944"";""R-HSA-164944"")";3022;197,558654278647;0,3517
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-211994"";""R-HSA-211994"")";183;57,7346249556151;0,0541
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-194002"";""R-HSA-194002"")";734;42,9867093189163;0,3167
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579017"";""R-HSA-5579017"")";65;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579009"";""R-HSA-5579009"")";66;6,73192111029949;0,2341
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579028"";""R-HSA-5579028"")";60;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-193144"";""R-HSA-193144"")";742;34,3663045705662;0,3901
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579030"";""R-HSA-5579030"")";263;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8848584"";""R-HSA-8848584"")";1388;147,327579296597;0,1857
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9640463"";""R-HSA-9640463"")";644;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579021"";""R-HSA-5579021"")";47;28,6371882086168;0,0285
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579010"";""R-HSA-5579010"")";124;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5578996"";""R-HSA-5578996"")";140;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5579014"";""R-HSA-5579014"")";15;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8866376"";""R-HSA-8866376"")";5706;749,22152295337;0,1354
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-70268"";""R-HSA-70268"")";3562;499,504214343625;0,119
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5083628"";""R-HSA-5083628"")";161;8,74102079395085;0,2764
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418889"";""R-HSA-418889"")";4070;1319,85203387111;0,034
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9006821"";""R-HSA-9006821"")";77;27,4377050989846;0,0497
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9670613"";""R-HSA-9670613"")";77;27,4377050989846;0,0519
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9670615"";""R-HSA-9670615"")";77;27,4377050989846;0,0542
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9670621"";""R-HSA-9670621"")";77;27,4377050989846;0,0542
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9673013"";""R-HSA-9673013"")";77;27,4377050989846;0,0506
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5658623"";""R-HSA-5658623"")";1516;661,889419671213;0,0248
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6802953"";""R-HSA-6802953"")";1352;167,34221116593;0,1509
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-209905"";""R-HSA-209905"")";605;193,54656422295;0,0484
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418885"";""R-HSA-418885"")";8681;1504,54155523283;0,0861
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418890"";""R-HSA-418890"")";5270;1090,44647014269;0,066
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-428542"";""R-HSA-428542"")";9751;1377,00942522985;0,1179
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-77288"";""R-HSA-77288"")";806;85,7242487951172;0,1853
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-419408"";""R-HSA-419408"")";2421;109,604097319989;0,4663
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5662702"";""R-HSA-5662702"")";597;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-381033"";""R-HSA-381033"")";1676;124,519318705189;0,2799
